time,65.66,66.64,67.62,68.6,69.58,70.56,71.54,72.52,73.5,74.48,75.46,76.44,77.42,78.4,79.38,80.36,81.34,82.32,83.3,84.28,85.26,86.24,87.22,88.2,89.18,90.16,91.14,92.12,93.1,94.08,95.06,96.04,97.02,98,98.98,99.96,100.94,101.92,102.9,103.88,104.86,105.84,106.82,107.8,108.78,109.76,110.74,111.72,112.7,113.68
1.35,62.347313,57.671264,59.229947,67.023361,68.582044,76.375458,74.816775,71.69941,62.347313,63.905996,67.023361,65.464678,57.671264,67.023361,71.69941,70.140727,65.464678,71.69941,74.816775,63.905996,63.905996,63.905996,63.905996,70.140727,54.553899,62.347313,65.464678,63.905996,67.023361,59.229947,59.229947,65.464678,65.464678,63.905996,65.464678,59.229947,51.436533,52.995216,51.436533,45.201802,51.436533,63.905996,59.229947,57.671264,48.319167,59.229947,56.112581,56.112581,56.112581,56.112581
1.4,74.816775,71.69941,62.347313,67.023361,68.582044,77.934141,77.934141,70.140727,74.816775,65.464678,71.69941,71.69941,59.229947,57.671264,59.229947,56.112581,57.671264,59.229947,67.023361,71.69941,71.69941,67.023361,62.347313,51.436533,57.671264,59.229947,54.553899,56.112581,62.347313,56.112581,54.553899,57.671264,56.112581,56.112581,59.229947,56.112581,67.023361,63.905996,56.112581,48.319167,59.229947,56.112581,60.78863,63.905996,65.464678,63.905996,59.229947,56.112581,59.229947,59.229947
1.45,43.643119,43.643119,43.643119,56.112581,54.553899,56.112581,56.112581,57.671264,59.229947,54.553899,49.87785,65.464678,67.023361,65.464678,56.112581,52.995216,62.347313,60.78863,65.464678,59.229947,57.671264,56.112581,67.023361,70.140727,65.464678,67.023361,59.229947,56.112581,59.229947,63.905996,62.347313,62.347313,70.140727,67.023361,68.582044,67.023361,65.464678,67.023361,51.436533,57.671264,63.905996,63.905996,65.464678,57.671264,57.671264,59.229947,68.582044,59.229947,57.671264,60.78863
1.5,42.084436,42.084436,51.436533,51.436533,49.87785,48.319167,51.436533,48.319167,52.995216,52.995216,56.112581,56.112581,52.995216,56.112581,59.229947,62.347313,60.78863,57.671264,63.905996,59.229947,65.464678,67.023361,65.464678,62.347313,68.582044,62.347313,62.347313,63.905996,67.023361,59.229947,56.112581,57.671264,54.553899,59.229947,59.229947,62.347313,62.347313,59.229947,59.229947,62.347313,59.229947,59.229947,59.229947,62.347313,63.905996,67.023361,62.347313,52.995216,56.112581,56.112581
1.55,26.497608,29.614974,35.849705,35.849705,35.849705,32.732339,40.525753,43.643119,40.525753,40.525753,43.643119,46.760485,52.995216,54.553899,52.995216,52.995216,56.112581,52.995216,51.436533,56.112581,51.436533,57.671264,67.023361,59.229947,67.023361,67.023361,60.78863,57.671264,57.671264,59.229947,63.905996,60.78863,60.78863,59.229947,59.229947,62.347313,62.347313,63.905996,56.112581,56.112581,60.78863,67.023361,70.140727,68.582044,63.905996,63.905996,62.347313,60.78863,62.347313,62.347313
1.6,17.145511,21.821559,23.380242,24.938925,29.614974,28.056291,31.173656,32.732339,35.849705,40.525753,43.643119,38.96707,43.643119,40.525753,46.760485,46.760485,48.319167,48.319167,49.87785,51.436533,51.436533,51.436533,46.760485,49.87785,49.87785,52.995216,59.229947,56.112581,56.112581,56.112581,62.347313,62.347313,59.229947,59.229947,60.78863,59.229947,56.112581,60.78863,62.347313,60.78863,54.553899,60.78863,59.229947,63.905996,63.905996,63.905996,63.905996,62.347313,59.229947,59.229947
1.65,12.469463,7.793414,14.028145,17.145511,15.586828,18.704194,21.821559,24.938925,24.938925,24.938925,28.056291,28.056291,29.614974,28.056291,28.056291,28.056291,32.732339,32.732339,34.291022,40.525753,40.525753,45.201802,45.201802,42.084436,43.643119,51.436533,49.87785,48.319167,43.643119,48.319167,48.319167,51.436533,43.643119,43.643119,46.760485,54.553899,57.671264,51.436533,54.553899,56.112581,56.112581,56.112581,51.436533,45.201802,46.760485,46.760485,51.436533,54.553899,52.995216,51.436533
1.7,-7.793414,-7.793414,-6.234731,6.234731,7.793414,7.793414,9.352097,12.469463,10.91078,17.145511,17.145511,15.586828,17.145511,17.145511,26.497608,26.497608,26.497608,28.056291,24.938925,26.497608,29.614974,35.849705,26.497608,32.732339,35.849705,38.96707,35.849705,35.849705,38.96707,35.849705,38.96707,42.084436,40.525753,38.96707,43.643119,48.319167,52.995216,51.436533,43.643119,43.643119,49.87785,48.319167,43.643119,48.319167,46.760485,43.643119,45.201802,46.760485,46.760485,48.319167
1.75,-17.145511,-17.145511,-18.704194,-17.145511,-10.91078,-9.352097,0,3.117366,3.117366,6.234731,7.793414,7.793414,9.352097,9.352097,9.352097,10.91078,15.586828,17.145511,21.821559,17.145511,17.145511,24.938925,24.938925,23.380242,21.821559,28.056291,34.291022,32.732339,29.614974,28.056291,23.380242,29.614974,32.732339,34.291022,32.732339,32.732339,35.849705,35.849705,29.614974,31.173656,34.291022,43.643119,38.96707,38.96707,37.408388,42.084436,43.643119,40.525753,40.525753,42.084436
1.8,-31.173656,-32.732339,-28.056291,-20.262877,-21.821559,-24.938925,-17.145511,-9.352097,-10.91078,-15.586828,-12.469463,-6.234731,-6.234731,-6.234731,0,-1.558683,4.676048,1.558683,6.234731,6.234731,9.352097,12.469463,14.028145,12.469463,10.91078,14.028145,14.028145,17.145511,17.145511,17.145511,24.938925,17.145511,17.145511,21.821559,24.938925,24.938925,24.938925,24.938925,24.938925,21.821559,20.262877,26.497608,23.380242,23.380242,21.821559,23.380242,24.938925,28.056291,28.056291,28.056291
1.85,-45.201802,-35.849705,-37.408388,-32.732339,-29.614974,-31.173656,-32.732339,-24.938925,-21.821559,-24.938925,-24.938925,-21.821559,-21.821559,-21.821559,-21.821559,-18.704194,-17.145511,-14.028145,-17.145511,-14.028145,-12.469463,-4.676048,-6.234731,-1.558683,-6.234731,1.558683,6.234731,9.352097,14.028145,12.469463,14.028145,12.469463,10.91078,14.028145,14.028145,10.91078,17.145511,18.704194,17.145511,21.821559,15.586828,12.469463,17.145511,21.821559,17.145511,12.469463,10.91078,12.469463,15.586828,15.586828
1.9,-42.084436,-52.995216,-52.995216,-51.436533,-48.319167,-45.201802,-37.408388,-42.084436,-38.96707,-38.96707,-37.408388,-35.849705,-32.732339,-28.056291,-32.732339,-26.497608,-29.614974,-24.938925,-24.938925,-26.497608,-24.938925,-23.380242,-24.938925,-14.028145,-10.91078,-9.352097,-9.352097,-17.145511,-18.704194,-4.676048,-3.117366,-7.793414,-9.352097,-6.234731,3.117366,-14.028145,4.676048,-1.558683,6.234731,-1.558683,-1.558683,-4.676048,1.558683,1.558683,9.352097,9.352097,4.676048,-6.234731,7.793414,9.352097
1.95,-67.023361,-57.671264,-49.87785,-57.671264,-46.760485,-48.319167,-45.201802,-43.643119,-49.87785,-51.436533,-43.643119,-43.643119,-43.643119,-40.525753,-37.408388,-35.849705,-35.849705,-45.201802,-38.96707,-34.291022,-29.614974,-35.849705,-32.732339,-24.938925,-29.614974,-24.938925,-24.938925,-26.497608,-20.262877,-17.145511,-18.704194,-28.056291,-26.497608,-14.028145,-17.145511,-10.91078,-12.469463,-15.586828,-17.145511,-15.586828,-9.352097,-15.586828,-12.469463,-12.469463,-6.234731,-12.469463,-10.91078,-12.469463,-6.234731,-6.234731
2,-60.78863,-71.69941,-68.582044,-63.905996,-63.905996,-65.464678,-65.464678,-56.112581,-52.995216,-59.229947,-62.347313,-59.229947,-52.995216,-52.995216,-56.112581,-52.995216,-46.760485,-43.643119,-48.319167,-46.760485,-37.408388,-32.732339,-35.849705,-43.643119,-45.201802,-35.849705,-35.849705,-35.849705,-31.173656,-32.732339,-37.408388,-32.732339,-26.497608,-24.938925,-26.497608,-24.938925,-21.821559,-23.380242,-24.938925,-17.145511,-17.145511,-28.056291,-31.173656,-21.821559,-21.821559,-24.938925,-21.821559,-17.145511,-17.145511,-18.704194
2.05,-79.492824,-68.582044,-70.140727,-68.582044,-67.023361,-67.023361,-71.69941,-70.140727,-63.905996,-59.229947,-57.671264,-59.229947,-62.347313,-60.78863,-59.229947,-59.229947,-59.229947,-59.229947,-57.671264,-49.87785,-56.112581,-60.78863,-49.87785,-48.319167,-52.995216,-56.112581,-54.553899,-51.436533,-51.436533,-54.553899,-40.525753,-32.732339,-31.173656,-32.732339,-40.525753,-31.173656,-28.056291,-34.291022,-38.96707,-32.732339,-32.732339,-32.732339,-26.497608,-24.938925,-26.497608,-31.173656,-28.056291,-26.497608,-29.614974,-28.056291
2.1,-74.816775,-60.78863,-67.023361,-82.610189,-87.286238,-81.051507,-74.816775,-76.375458,-74.816775,-77.934141,-74.816775,-71.69941,-68.582044,-68.582044,-70.140727,-63.905996,-63.905996,-67.023361,-56.112581,-57.671264,-59.229947,-54.553899,-59.229947,-65.464678,-63.905996,-51.436533,-56.112581,-65.464678,-62.347313,-63.905996,-60.78863,-56.112581,-54.553899,-52.995216,-51.436533,-59.229947,-52.995216,-46.760485,-46.760485,-40.525753,-43.643119,-37.408388,-35.849705,-43.643119,-43.643119,-37.408388,-40.525753,-42.084436,-40.525753,-37.408388
2.15,-82.610189,-76.375458,-67.023361,-79.492824,-77.934141,-82.610189,-90.403603,-82.610189,-77.934141,-74.816775,-74.816775,-76.375458,-74.816775,-70.140727,-71.69941,-77.934141,-70.140727,-63.905996,-67.023361,-65.464678,-70.140727,-67.023361,-67.023361,-65.464678,-67.023361,-67.023361,-67.023361,-63.905996,-70.140727,-63.905996,-63.905996,-65.464678,-68.582044,-63.905996,-56.112581,-49.87785,-56.112581,-56.112581,-56.112581,-54.553899,-49.87785,-49.87785,-51.436533,-52.995216,-45.201802,-42.084436,-51.436533,-46.760485,-46.760485,-43.643119
2.2,-77.934141,-77.934141,-81.051507,-73.258092,-70.140727,-74.816775,-81.051507,-79.492824,-82.610189,-85.727555,-84.168872,-82.610189,-77.934141,-76.375458,-74.816775,-74.816775,-67.023361,-68.582044,-73.258092,-76.375458,-74.816775,-77.934141,-68.582044,-63.905996,-59.229947,-63.905996,-67.023361,-67.023361,-57.671264,-62.347313,-63.905996,-65.464678,-65.464678,-65.464678,-67.023361,-71.69941,-57.671264,-59.229947,-52.995216,-56.112581,-63.905996,-67.023361,-59.229947,-54.553899,-56.112581,-48.319167,-49.87785,-57.671264,-56.112581,-46.760485
2.25,-63.905996,-71.69941,-74.816775,-74.816775,-77.934141,-81.051507,-82.610189,-77.934141,-79.492824,-77.934141,-77.934141,-73.258092,-71.69941,-73.258092,-77.934141,-81.051507,-85.727555,-87.286238,-77.934141,-74.816775,-81.051507,-77.934141,-76.375458,-77.934141,-74.816775,-70.140727,-77.934141,-74.816775,-77.934141,-79.492824,-76.375458,-70.140727,-73.258092,-71.69941,-60.78863,-59.229947,-56.112581,-51.436533,-52.995216,-59.229947,-70.140727,-56.112581,-63.905996,-63.905996,-67.023361,-68.582044,-63.905996,-48.319167,-48.319167,-54.553899
2.3,-73.258092,-71.69941,-74.816775,-71.69941,-67.023361,-85.727555,-82.610189,-74.816775,-73.258092,-74.816775,-77.934141,-68.582044,-67.023361,-73.258092,-74.816775,-77.934141,-71.69941,-74.816775,-79.492824,-70.140727,-73.258092,-82.610189,-62.347313,-63.905996,-67.023361,-63.905996,-68.582044,-70.140727,-74.816775,-67.023361,-62.347313,-65.464678,-77.934141,-79.492824,-77.934141,-67.023361,-68.582044,-67.023361,-67.023361,-71.69941,-71.69941,-73.258092,-68.582044,-65.464678,-68.582044,-68.582044,-65.464678,-62.347313,-57.671264,-60.78863
2.35,-62.347313,-63.905996,-67.023361,-68.582044,-74.816775,-76.375458,-82.610189,-74.816775,-71.69941,-70.140727,-71.69941,-71.69941,-70.140727,-70.140727,-73.258092,-71.69941,-73.258092,-74.816775,-71.69941,-71.69941,-71.69941,-74.816775,-63.905996,-67.023361,-74.816775,-73.258092,-67.023361,-68.582044,-68.582044,-70.140727,-67.023361,-67.023361,-67.023361,-65.464678,-68.582044,-59.229947,-59.229947,-63.905996,-65.464678,-67.023361,-63.905996,-59.229947,-59.229947,-62.347313,-57.671264,-59.229947,-59.229947,-62.347313,-63.905996,-60.78863
