Coord,Visc,Shearrate
61.305972105378174,592.6347808837891,5.542465996792536
60.55268277451879,589.7109527587891,5.237720020423794
59.79969077342792,588.7363433837891,4.982221542833512
59.04700747712536,589.7109527587891,4.9697403799160424
58.294644843328385,588.7363433837891,5.027108499574231
65.07651718365793,588.2538604736328,5.882219886144262
64.3218937389208,589.2284698486328,5.96560881914369
63.567518353063925,588.2538604736328,5.976490430159119
62.81339996348879,587.2792510986328,5.759036800890846
62.0595479388894,590.2030792236328,5.5075947406816965
61.305972105378174,595.0761260986328,5.32040331105615
60.55268277451879,596.0507354736328,5.026510873327656
59.79969077342792,595.0761260986328,4.818256732407068
59.04700747712536,596.0507354736328,4.802316691504659
58.294644843328385,595.0761260986328,4.856442627917895
65.07651718365793,599.2399139404297,6.081906621001493
64.3218937389208,598.2653045654297,6.167678438401318
63.567518353063925,597.2906951904297,6.18571381286461
62.81339996348879,596.3160858154297,5.956961785876207
62.0595479388894,593.3922576904297,5.643445542855238
61.305972105378174,594.3668670654297,5.434647075896914
60.55268277451879,595.3414764404297,5.21188718186336
59.79969077342792,594.3668670654297,5.023774652558931
59.04700747712536,593.3922576904297,4.9946118318928905
58.294644843328385,594.3668670654297,5.054813893978659
65.07651718365793,595.5778961181641,6.098922492476068
64.3218937389208,594.6032867431641,6.183674981891803
63.567518353063925,595.5778961181641,6.1911401302064775
62.81339996348879,594.6032867431641,5.953880486398524
62.0595479388894,591.6794586181641,5.645119992312263
61.305972105378174,592.6540679931641,5.428982204371021
60.55268277451879,595.5778961181641,5.196050967035485
59.79969077342792,594.6032867431641,5.0180802530732
59.04700747712536,593.6286773681641,4.995468542989129
58.294644843328385,594.6032867431641,5.055518713596018
65.07651718365793,594.3572235107422,6.155626329293509
64.3218937389208,593.3826141357422,6.240017608919129
63.567518353063925,592.4080047607422,6.2251167329150805
62.81339996348879,591.4333953857422,5.970073225117851
62.0595479388894,590.4587860107422,5.687613175495838
61.305972105378174,591.4333953857422,5.473778199812838
60.55268277451879,592.4080047607422,5.202714676360613
59.79969077342792,591.4333953857422,5.0300771567107185
59.04700747712536,590.4587860107422,5.025274632508892
58.294644843328385,589.4841766357422,5.084638674480864
65.07651718365793,593.1365509033203,6.089869031849119
64.3218937389208,592.1619415283203,6.170186783123725
63.567518353063925,591.1873321533203,6.1599719307339456
62.81339996348879,590.2127227783203,5.934928392996808
62.0595479388894,593.1365509033203,5.678529412649363
61.305972105378174,590.2127227783203,5.46553959843159
60.55268277451879,587.2888946533203,5.198396112082696
59.79969077342792,586.3142852783203,5.033882528015828
59.04700747712536,585.3396759033203,5.027970740082865
58.294644843328385,584.3650665283203,5.087606241531871
65.07651718365793,585.8125152587891,6.129655537714818
64.3218937389208,586.7871246337891,6.209886372003227
63.567518353063925,585.8125152587891,6.206436200594213
62.81339996348879,584.8379058837891,5.984455068323348
62.0595479388894,585.8125152587891,5.709845112860757
61.305972105378174,584.8379058837891,5.4741548075317725
60.55268277451879,581.9140777587891,5.205744084040209
59.79969077342792,580.9394683837891,5.035509389763771
59.04700747712536,579.9648590087891,5.0139611119141625
58.294644843328385,580.9394683837891,5.074581442289724
65.07651718365793,584.5918426513672,6.18125208698142
64.3218937389208,583.6172332763672,6.26095002631417
63.567518353063925,582.6426239013672,6.216941185801235
62.81339996348879,581.6680145263672,5.967061678396372
62.0595479388894,584.5918426513672,5.708238563056193
61.305972105378174,585.5664520263672,5.450064014920384
60.55268277451879,582.6426239013672,5.165590562211194
59.79969077342792,581.6680145263672,5.037926492943931
59.04700747712536,580.6934051513672,5.047665499244952
58.294644843328385,579.7187957763672,5.106514240162868
65.07651718365793,582.1504974365234,6.1446011251235175
64.3218937389208,583.1251068115234,6.222794654040458
63.567518353063925,582.1504974365234,6.177981047018782
62.81339996348879,581.1758880615234,5.945283789067287
62.0595479388894,584.0997161865234,5.719884192457615
61.305972105378174,583.1251068115234,5.470962411441001
60.55268277451879,578.2520599365234,5.170096948290957
59.79969077342792,577.2774505615234,5.040696977188405
59.04700747712536,576.3028411865234,5.057110154331508
58.294644843328385,577.2774505615234,5.116453548794767
65.07651718365793,583.3711700439453,6.098093982541944
64.3218937389208,582.3965606689453,6.17374890145125
63.567518353063925,583.3711700439453,6.144073268272314
62.81339996348879,582.3965606689453,5.932380755374952
62.0595479388894,585.3203887939453,5.727617299936012
61.305972105378174,584.3457794189453,5.487682344168868
60.55268277451879,577.5235137939453,5.1733150137537605
59.79969077342792,576.5489044189453,5.031284949607107
59.04700747712536,575.5742950439453,5.036861975112048
58.294644843328385,576.5489044189453,5.096351346409088
65.07651718365793,589.4745330810547,6.089999736991299
64.3218937389208,588.4999237060547,6.1649915387629575
63.567518353063925,589.4745330810547,6.124233314209193
62.81339996348879,588.4999237060547,5.907665013208599
62.0595479388894,589.4745330810547,5.70795106449244
61.305972105378174,586.5507049560547,5.46180695867088
60.55268277451879,579.7284393310547,5.156984611649871
59.79969077342792,578.7538299560547,5.0385339986554785
59.04700747712536,577.7792205810547,5.049642307614624
58.294644843328385,576.8046112060547,5.110542649417256
65.07651718365793,580.9298248291016,6.053377408079449
64.3218937389208,579.9552154541016,6.1287189339396555
63.567518353063925,578.9806060791016,6.101864531270242
62.81339996348879,578.0059967041016,5.899977763663669
62.0595479388894,580.9298248291016,5.704924347111733
61.305972105378174,578.0059967041016,5.477868250441601
60.55268277451879,571.1837310791016,5.191102138719003
59.79969077342792,570.2091217041016,5.071613937252146
59.04700747712536,569.2345123291016,5.079952932099883
58.294644843328385,568.2599029541016,5.141121464176617
65.07651718365793,572.3851165771484,6.147145088467383
64.3218937389208,573.3597259521484,6.224074706975487
63.567518353063925,572.3851165771484,6.189206631734612
62.81339996348879,571.4105072021484,5.955777300505206
62.0595479388894,576.2835540771484,5.729527629030329
61.305972105378174,575.3089447021484,5.489415539148923
60.55268277451879,570.4358978271484,5.165582368594924
59.79969077342792,569.4612884521484,5.014269473436097
59.04700747712536,568.4866790771484,5.023372833106222
58.294644843328385,567.5120697021484,5.082625838128106
65.07651718365793,576.0471343994141,6.070365540076884
64.3218937389208,575.0725250244141,6.149671753178816
63.567518353063925,574.0979156494141,6.1352100545621235
62.81339996348879,575.0725250244141,5.9246617284966225
62.0595479388894,579.9455718994141,5.69368840435287
61.305972105378174,580.9201812744141,5.469651069320215
60.55268277451879,576.0471343994141,5.167780889006218
59.79969077342792,575.0725250244141,5.004034556452358
59.04700747712536,574.0979156494141,5.008638150196485
58.294644843328385,575.0725250244141,5.067522390506894
65.07651718365793,578.4884796142578,6.0271443120153405
64.3218937389208,577.5138702392578,6.106429538851258
63.567518353063925,578.4884796142578,6.108276852449727
62.81339996348879,577.5138702392578,5.906451871914427
62.0595479388894,580.4376983642578,5.660977119153603
61.305972105378174,583.3615264892578,5.4536563800712266
60.55268277451879,578.4884796142578,5.164966279894
59.79969077342792,579.4630889892578,4.979373827895208
59.04700747712536,578.4884796142578,4.976114119917152
58.294644843328385,577.5138702392578,5.0337658264306855
65.07651718365793,579.7091522216797,6.027251330313507
64.3218937389208,578.7345428466797,6.107751229219206
63.567518353063925,577.7599334716797,6.11259265176444
62.81339996348879,578.7345428466797,5.907752325417383
62.0595479388894,579.7091522216797,5.668703574999576
61.305972105378174,580.6837615966797,5.471959587523216
60.55268277451879,579.7091522216797,5.196680392728288
59.79969077342792,578.7345428466797,5.029557589098713
59.04700747712536,577.7599334716797,5.027623376386431
58.294644843328385,576.7853240966797,5.086664879842773
65.07651718365793,577.2678070068359,6.023974002216182
64.3218937389208,578.2424163818359,6.106202822902225
63.567518353063925,577.2678070068359,6.116399283847307
62.81339996348879,576.2931976318359,5.8977227253856075
62.0595479388894,577.2678070068359,5.6403927963451235
61.305972105378174,578.2424163818359,5.462269306745697
60.55268277451879,579.2170257568359,5.200274043592182
59.79969077342792,578.2424163818359,5.032996958481527
59.04700747712536,577.2678070068359,5.041642286894192
58.294644843328385,578.2424163818359,5.100392132326737
65.07651718365793,577.2678070068359,5.994097347593128
64.3218937389208,578.2424163818359,6.073741636364117
63.567518353063925,577.2678070068359,6.080991982166246
62.81339996348879,576.2931976318359,5.892524745535731
62.0595479388894,577.2678070068359,5.666677735057323
61.305972105378174,578.2424163818359,5.500409129868087
60.55268277451879,577.2678070068359,5.244341130285869
59.79969077342792,576.2931976318359,5.0703630026834
59.04700747712536,575.3185882568359,5.086063032888884
58.294644843328385,574.3439788818359,5.14399002056798
65.07651718365793,580.9298248291016,6.054110773578863
64.3218937389208,579.9552154541016,6.133797226151374
63.567518353063925,578.9806060791016,6.137539523329423
62.81339996348879,578.0059967041016,5.93147695810112
62.0595479388894,578.9806060791016,5.692414734675009
61.305972105378174,578.0059967041016,5.531144868101543
60.55268277451879,578.9806060791016,5.271658014159901
59.79969077342792,578.0059967041016,5.096612555024962
59.04700747712536,577.0313873291016,5.1189132489854225
58.294644843328385,576.0567779541016,5.176511024422801
65.07651718365793,585.8125152587891,6.035539958024485
64.3218937389208,584.8379058837891,6.116756067396312
63.567518353063925,585.8125152587891,6.130227384561061
62.81339996348879,584.8379058837891,5.93714419129636
62.0595479388894,585.8125152587891,5.685152899077562
61.305972105378174,588.7363433837891,5.504259791964562
60.55268277451879,587.7617340087891,5.227876910021754
59.79969077342792,586.7871246337891,5.015786317961253
59.04700747712536,585.8125152587891,5.018374958703599
58.294644843328385,584.8379058837891,5.075152704280274
65.07651718365793,589.4745330810547,5.986111278071598
64.3218937389208,588.4999237060547,6.066125047233899
63.567518353063925,587.5253143310547,6.098495190252963
62.81339996348879,586.5507049560547,5.941100535671885
62.0595479388894,593.3729705810547,5.704292798012747
61.305972105378174,596.2967987060547,5.5236059325923925
60.55268277451879,591.4237518310547,5.225584440215279
59.79969077342792,590.4491424560547,4.964188303826255
59.04700747712536,591.4237518310547,4.950676151085819
58.294644843328385,590.4491424560547,5.007528954087485
65.07651718365793,484.49668884277344,9.275515917880146
64.3218937389208,483.35872508585453,9.392800322808025
63.567518353063925,482.7997448419774,9.493593504217078
62.81339996348879,482.5251676323385,9.40206628409457
62.0595479388894,493.8866809869671,9.136914969786531
61.305972105378174,493.78595763902956,8.776011147332374
60.55268277451879,482.10753998691183,8.291855452778554
59.79969077342792,482.1851490365397,7.898370205613671
59.04700747712536,480.30787076885395,7.798427351360801
58.294644843328385,481.3011318327476,7.887643237533875
65.07651718365793,500.3654327392578,8.655719189423579
64.3218937389208,501.3400421142578,8.765069194641418
63.567518353063925,500.3654327392578,8.720730800769424
62.81339996348879,499.3908233642578,8.434036697655754
62.0595479388894,502.3146514892578,8.10384291031284
61.305972105378174,501.3400421142578,7.723437286182894
60.55268277451879,500.3654327392578,7.293947856429134
59.79969077342792,499.3908233642578,7.06890080277395
59.04700747712536,498.4162139892578,7.06847555851333
58.294644843328385,497.984556004405,7.152836288731086
65.07651718365793,505.2481231689453,9.589690059983804
64.3218937389208,504.2735137939453,9.713977051746168
63.567518353063925,503.2989044189453,9.664592882766215
62.81339996348879,502.3242950439453,9.341224416348558
62.0595479388894,503.2989044189453,9.006332450807651
61.305972105378174,496.4766387939453,8.733866620240224
60.55268277451879,491.18672128021717,8.338340545321776
59.79969077342792,490.5109059463575,8.130674280097196
59.04700747712536,488.2446362333111,8.218766389026696
58.294644843328385,489.0542290725476,8.312056745622767
65.07651718365793,502.80677795410156,9.629235268363777
64.3218937389208,503.78138732910156,9.748879109425838
63.567518353063925,502.80677795410156,9.692636888814715
62.81339996348879,501.83216857910156,9.36226624221292
62.0595479388894,500.85755920410156,8.990437973426545
61.305972105378174,495.98451232910156,8.692441300771673
60.55268277451879,489.0016696304083,8.312370976352371
59.79969077342792,489.4290493189619,8.099531560762756
59.04700747712536,487.7111034239021,8.17482024360397
58.294644843328385,486.8638742471392,8.269245226685943
65.07651718365793,502.80677795410156,9.534961339597338
64.3218937389208,503.78138732910156,9.65133347363461
63.567518353063925,502.80677795410156,9.600091785999256
62.81339996348879,501.83216857910156,9.31904076631898
62.0595479388894,502.80677795410156,9.003648652676132
61.305972105378174,494.03529357910156,8.70336483462426
60.55268277451879,486.1056465655565,8.335374763243761
59.79969077342792,486.07212062070903,8.149851486052707
59.04700747712536,486.0555868295489,8.225057086892352
58.294644843328385,484.1244728274054,8.32009538803701
65.07651718365793,502.80677795410156,9.576073452576585
64.3218937389208,501.83216857910156,9.691727851648862
63.567518353063925,502.80677795410156,9.617534811253297
62.81339996348879,501.83216857910156,9.331097175477625
62.0595479388894,502.80677795410156,9.019650091315635
61.305972105378174,497.93373107910156,8.671437296518128
60.55268277451879,489.95914719998837,8.273920090668474
59.79969077342792,489.90311292030674,8.095408670268215
59.04700747712536,487.9448945554247,8.176533883630881
58.294644843328385,488.90582181601593,8.27235131619037
65.07651718365793,508.91014099121094,9.466827334619897
64.3218937389208,507.93553161621094,9.581523627727213
63.567518353063925,506.96092224121094,9.507868229281282
62.81339996348879,505.98631286621094,9.243198666729656
62.0595479388894,506.96092224121094,8.9803393633977
61.305972105378174,502.08787536621094,8.647397729103151
60.55268277451879,493.31639099121094,8.240326447083069
59.79969077342792,493.5024834126234,8.069675211237318
59.04700747712536,493.5949844306888,8.159027905019611
58.294644843328385,491.70327842417896,8.25593210830095
65.07651718365793,515.0135040283203,9.387520292954779
64.3218937389208,514.0388946533203,9.499339150444342
63.567518353063925,513.0642852783203,9.432502250644855
62.81339996348879,512.0896759033203,9.203378682443589
62.0595479388894,513.0642852783203,8.954902519843408
61.305972105378174,508.1912384033203,8.60765573902759
60.55268277451879,499.4197540283203,8.213587311259632
59.79969077342792,498.4451446533203,8.038551895783556
59.04700747712536,497.99899308383465,8.114151498203766
58.294644843328385,497.7763529939839,8.211438828914204
65.07651718365793,511.3514862060547,9.44048099100166
64.3218937389208,510.3768768310547,9.550676409086723
63.567518353063925,509.4022674560547,9.461742368007682
62.81339996348879,510.3768768310547,9.22708039526988
62.0595479388894,509.4022674560547,8.985443607937581
61.305972105378174,504.5292205810547,8.604005542962295
60.55268277451879,495.7577362060547,8.19828995285364
59.79969077342792,494.71600364148617,8.045765161846283
59.04700747712536,494.19818931007467,8.135471633181943
58.294644843328385,493.940799178543,8.233925703032337
65.07651718365793,515.0135040283203,9.391159840205484
64.3218937389208,514.0388946533203,9.500949067560514
63.567518353063925,513.0642852783203,9.40939212665602
62.81339996348879,514.0388946533203,9.171147927761378
62.0595479388894,511.1150665283203,8.951625392388854
61.305972105378174,504.2928009033203,8.582396258890446
60.55268277451879,497.4705352783203,8.191380578545115
59.79969077342792,497.5126401633024,8.076835275610387
59.04700747712536,495.5883142999228,8.175251081339917
58.294644843328385,496.57336778052786,8.27660924498811
65.07651718365793,508.91014099121094,9.432328880922618
64.3218937389208,507.93553161621094,9.545174933221766
63.567518353063925,506.96092224121094,9.481686460549298
62.81339996348879,507.93553161621094,9.247606685552311
62.0595479388894,505.01170349121094,8.982559374684335
61.305972105378174,498.18943786621094,8.604909392885741
60.55268277451879,492.0314122289419,8.225262416703814
59.79969077342792,490.9291269531968,8.078819368602595
59.04700747712536,490.3833665676473,8.148911849812878
58.294644843328385,490.1131512205051,8.251297086811684
65.07651718365793,507.68946838378906,9.42846362213278
64.3218937389208,508.66407775878906,9.540483924884597
63.567518353063925,507.68946838378906,9.464947731516354
62.81339996348879,506.71485900878906,9.211779130274078
62.0595479388894,505.74024963378906,8.928565641676627
61.305972105378174,498.91798400878906,8.545038706855113
60.55268277451879,492.39070500433445,8.181277671140402
59.79969077342792,493.04235238984984,8.059843319550094
59.04700747712536,491.42966080239637,8.142236732211998
58.294644843328385,490.6311894793115,8.243759961129381
65.07651718365793,501.5861053466797,9.491618508994524
64.3218937389208,500.6114959716797,9.605284774103245
63.567518353063925,501.5861053466797,9.515013819737343
62.81339996348879,500.6114959716797,9.23237132798714
62.0595479388894,499.6368865966797,8.954240316863267
61.305972105378174,492.8146209716797,8.579639339234758
60.55268277451879,489.38074569404125,8.19682663527009
59.79969077342792,489.61673639343644,8.09004110356537
59.04700747712536,487.8036639440287,8.194551413535594
58.294644843328385,486.9095217692719,8.294927244573953
65.07651718365793,497.92408752441406,9.597058884767177
64.3218937389208,497.73897336423397,9.7104941381731
63.567518353063925,495.70081781483896,9.615352424866165
62.81339996348879,496.62950967127216,9.332959442373573
62.0595479388894,497.0929486738478,9.035068556765928
61.305972105378174,493.43518064222735,8.59692161041838
60.55268277451879,487.74941002250034,8.163256687826383
59.79969077342792,488.8090340638747,8.017389622784663
59.04700747712536,487.4053341818913,8.095697218772122
58.294644843328385,486.7130798455616,8.195504614806298
65.07651718365793,499.14476013183594,9.592668901322881
64.3218937389208,498.17015075683594,9.710500311398418
63.567518353063925,497.8617646843195,9.635448408554096
62.81339996348879,497.7078728063352,9.325949994755803
62.0595479388894,497.63107715238016,8.958540550402914
61.305972105378174,495.6471858110952,8.518592680174157
60.55268277451879,492.7193585998293,8.130804544860174
59.79969077342792,491.2697410255014,7.997924484969227
59.04700747712536,490.55201044914963,8.061493179587032
58.294644843328385,490.1966497048036,8.162463750128264
65.07651718365793,497.92408752441406,9.59509387538137
64.3218937389208,497.73897336423397,9.71104177489879
63.567518353063925,497.646597059691,9.62863607344641
62.81339996348879,497.6004991186544,9.316506736863767
62.0595479388894,499.5230039529978,8.96886149717043
61.305972105378174,496.5991758279978,8.538912910021569
60.55268277451879,493.19070521952625,8.115084795735697
59.79969077342792,491.50311283818337,7.9692121770068
59.04700747712536,490.6675568446865,8.04696085872986
58.294644843328385,492.1858265956498,8.144247443326856
65.07651718365793,496.7034149169922,9.555657608466426
