,1,,,
 nProfiles,nChannels,MinSampTimeValue[msec],ChannelDistance[mm],VelResolution[mm/s],start[mm],nu[mm^2/s],f0[Hz],Theta[deg],R[mm],xi_Wall[mm]
400,78,50.0,1.5,-,1.7,1000,1.0,90,72.5,50,
 5.5000,-1.2021, 1.2878,-3.9172, 5.3381, 2.3286,-0.7144, 1.9552,-1.9340,-4.9288,-1.8011, 1.5088, 1.1024, 2.9264, 4.3857, 0.4598, 5.7379, 1.7978, 3.2395,-1.1835,-1.7807,-6.2686, 0.0115,-9.6333, 3.1885, 5.2011, 5.0669, 2.7289, 1.8391, 4.8850,-5.1548, 1.0267,-11.2574,-5.8334, 7.4842, 7.0070,17.4380,30.6437,27.2786,38.0086,42.9072,44.1223,47.9731,53.1482,60.5645,79.9703,74.0748,74.9843,81.0094,98.3663,89.8899,68.5513,97.1037,86.6635,93.7188,114.7089,113.4463,110.2891,111.2775,129.2206,98.2111,125.8755,141.4218,136.7962,123.2012,131.1752,120.2083,148.1432,139.4805,123.4370,119.9481,127.6251,135.1399,119.4794,120.9108,185.4571,122.6933,122.9536,108.8997
 5.5500, 0.2176, 1.7028, 4.3475, 1.5459,-0.7779, 0.0658,-4.4356, 1.9565,-0.2282, 2.8265, 0.5170,-3.4304,-7.1344,-5.0972,-7.3690, 0.2324, 4.1427, 3.7889,-0.8922,-4.2269,-9.1269, 3.5707,-7.8873,-1.8993,-2.8540, 3.7248, 5.0020,-4.0918, 6.3693,-3.2835, 2.2444, 3.1986,-4.2524,-52.3079,-54.3340,-43.9883,-32.0807,-31.9592,-24.1131,-25.6554,-8.3312,-7.3303, 4.0649,10.0066,12.0606,26.4687,28.3126,36.7837,49.6527,22.3355,44.3076,44.2755,50.7896,45.7722,54.0249,37.4963,49.7816,49.7231,71.2600,69.8191,61.4432,78.7647,62.5457,91.0524,80.0470,71.5937,91.1413,94.8061,86.9161,99.2585,96.5694,132.9127,96.3813,94.4240,92.7641,115.1887,101.6023,62.8847
 5.6000, 4.0005,-1.4286, 4.8933,-2.1113, 3.3948, 0.7515,-7.0352, 2.7881,-5.1766, 0.7262, 3.1519, 0.4884,-0.4157, 2.7203, 1.5504,-0.7146,-2.0158, 5.9875,-2.2914,-4.1764,-3.5935,-8.3730,-0.9224,-4.0245,-7.2959, 0.5462, 4.2838, 5.9620,-1.6426, 2.3028,-13.3776, 8.1917,-3.6393,-104.0003,-113.4136,-112.0016,-82.6891,-80.3617,-75.3929,-73.8784,-76.4656,-58.7457,-59.6231,-51.0085,-46.7089,-33.7025,-26.6987,-31.2038,-19.8086,-22.7335,-0.3109,-9.4417,-8.2354,17.7723,11.1969, 0.8498,17.5044,22.9391,17.7918,15.6295, 7.2924,26.1616,30.5839,13.0773, 7.4460,40.6350,20.2867,16.1469,14.8738,25.7262,51.0808,90.9822,32.1826,14.1194,43.2968,68.6284,62.5479,34.7911
 5.6500, 0.5922,-1.1025, 0.6548,-2.9085,-2.8040, 4.0075,-2.2548,-6.0799, 0.6711, 1.9215, 8.2743, 3.7331, 6.9020,-8.4166,-2.2918,-3.4448,-4.7938,-2.5055,-1.1368,-1.7177,-0.7034, 2.3500, 2.6499, 4.3527,-1.3849, 3.7765, 3.1404, 6.5513, 6.0216,-3.5098, 8.5426,-2.0672,-3.6500,-162.7866,-151.2763,-146.1688,-122.1537,-139.1184,-124.5517,-108.2795,-112.2066,-119.3552,-102.9956,-88.9841,-86.3797,-79.1300,-100.0516,-65.1977,-76.8944,-79.1417,-68.4196,-80.0617,-63.2314,-54.2813,-58.2812,-43.3008,-41.8197,-24.0034,-18.3958,-26.8855,-3.4686,-34.6721,-16.3216,-24.7897,-47.5979,-25.7742,-27.4123, 0.1481,-9.9310,-54.3500,-25.2352,-12.3094, 2.8542,-29.2478,15.9523,-22.4128,17.4995,-32.3768
 5.7000, 5.4117,-5.5458, 0.2321, 7.2309, 6.2981, 1.0228,-1.3617, 0.3111, 8.4020, 7.0702,-0.3242, 3.8834,-1.0192, 1.1874,-6.6550, 1.9555, 0.0485,-5.0154, 0.4281,-1.7765, 4.9458,-1.9371, 4.9783,-4.6159,-1.2187,-6.6710,-3.5905,-4.4251,-1.6010,-5.8204, 4.7779, 0.3533, 2.9097,-182.7115,-182.6969,-173.8972,-180.4383,-166.3570,-154.4696,-155.3234,-157.6862,-143.3187,-142.9750,-141.8860,-139.8457,-143.5829,-140.6614,-131.6930,-108.7133,-114.5646,-119.2550,-113.8803,-104.5113,-115.5658,-102.6420,-104.0999,-108.0229,-73.9239,-83.2481,-102.2316,-82.7209,-103.0741,-77.3216,-90.5685,-74.1161,-54.3324,-103.1641,-93.5311,-62.5891,-70.2991,-91.4607,-89.7181,-79.7649,-65.7093,-62.2782,-73.8732,-72.3854,-20.4636
 5.7500, 3.4838, 0.8598, 3.1359,-4.1314, 0.0236, 0.9573,-2.6304, 1.6223, 4.5620, 3.1313, 1.4916,-2.5897,-1.1755, 3.6803, 2.8534,-3.9986, 4.1010,-0.9655,-7.5816, 2.8800, 0.5517, 4.1273, 3.4716, 1.4897, 5.4946,-1.5057,-9.7745, 1.0092,-5.3767, 8.7396,-8.3816,-6.4547, 9.7962,-199.8277,-191.9784,-189.7338,-194.1319,-186.5377,-167.1138,-172.3195,-178.6253,-168.1772,-164.3704,-170.1694,-167.9826,-161.0981,-150.5547,-170.2593,-143.2350,-139.3188,-161.0733,-146.0724,-155.8054,-152.1124,-143.8214,-125.7456,-134.6599,-132.0817,-106.6636,-136.5116,-119.7782,-115.1045,-118.2323,-124.9109,-110.3993,-117.9417,-98.8212,-111.1638,-126.3179,-86.6181,-144.3308,-96.2978,-86.8294,-109.0368,-108.4689,-107.4986,-127.4227,-132.0263
 5.8000,-1.7279, 2.6242,-1.5194, 1.4073, 1.0644,-3.2600,-0.7450,10.9125, 4.7074,-4.1408,-3.2490,-1.3394, 4.5452, 0.9550, 7.6011,-3.0375, 8.7179,-1.1010,-0.7841, 0.0783, 2.1660,-0.1834, 9.6210, 6.9031, 3.2426,-3.2256, 2.5598, 5.5106, 5.4038,-2.7207,-0.5969,-8.1038,-7.5507,-195.4677,-201.3584,-188.8849,-205.5535,-182.0498,-179.5790,-183.4716,-173.1063,-188.8182,-174.1192,-178.7407,-172.7421,-180.3667,-168.1186,-170.8401,-173.5874,-170.6980,-168.7853,-159.6882,-155.9948,-142.0112,-155.4933,-164.7169,-170.9490,-164.6972,-185.5872,-144.2863,-151.2980,-153.2648,-160.6140,-137.4182,-142.3441,-183.3665,-165.4733,-169.1785,-165.4431,-156.3332,-146.4843,-99.7374,-132.5693,-107.1280,-152.4115,-180.7625,-150.3186,-164.5883
 5.8500,-3.7639,-1.9104,-6.5477, 5.2328, 0.9998, 1.5161, 0.7736, 6.3277, 0.1894, 0.6697,-1.0036, 2.3867,-3.8521, 2.9898, 2.1598, 3.0195, 4.7407, 5.9867,-6.0190,14.1598, 6.4308,-1.1028, 0.2636,-0.1922,-1.6727, 2.4469, 4.3865,-3.3327,-10.2062,-12.1542, 4.7252,-0.2142, 5.1123,-165.1278,-163.6635,-160.3165,-163.5054,-169.7756,-175.4891,-175.4580,-173.6206,-166.0372,-175.7250,-170.8798,-171.7321,-172.9165,-171.9766,-180.6915,-167.7461,-174.0205,-192.7579,-176.1576,-157.0835,-183.4780,-167.2436,-176.4220,-166.2836,-169.5773,-196.8948,-162.4462,-172.6779,-170.0199,-166.8100,-156.2318,-144.3017,-177.7562,-147.6909,-156.1557,-175.5555,-149.2401,-156.9737,-169.1845,-153.2141,-159.1645,-161.7264,-151.9012,-182.0968,-161.2470
 5.9000,-2.0991, 4.0243, 0.5188,-2.2730, 9.1327,-0.2406, 7.3768, 0.8021,-4.1655, 5.0219, 4.0197,-1.6039,-9.2896,-0.2051, 2.8921, 6.8678, 2.3665,-5.0324,-4.7190,-5.8503,-1.9127, 0.2497,-0.0370,-5.5661,-0.5746, 1.0251, 3.4697, 8.2354, 0.5040,-9.0022, 3.0555,-2.5012, 5.6273,-123.0233,-136.4200,-133.3269,-123.4290,-132.5484,-138.0958,-137.5913,-133.2499,-147.8980,-162.0759,-144.8946,-147.7114,-153.0383,-162.3382,-157.7069,-155.9478,-151.7337,-166.8378,-169.9924,-160.5774,-178.8565,-153.6418,-148.7567,-188.8738,-159.2244,-144.8279,-164.8302,-151.5619,-177.6127,-169.7210,-167.6831,-156.7474,-171.7353,-172.1202,-172.4279,-184.4573,-149.6872,-168.5496,-169.4461,-168.0888,-147.7270,-164.0568,-187.6337,-172.9194,-134.9487
 5.9500,-4.0180, 5.7532,-0.9504,-2.0851,-3.3339,-1.4281,-3.7787, 1.6216,-0.3887,-0.0505, 0.7866,-5.4559, 1.9948,-0.4655, 0.8440, 4.2387,-3.5829, 5.4322,-8.8932, 9.9695, 1.1301,-3.6495, 3.2714, 6.1354,-0.0447, 5.7791,-4.6592, 0.7474,-8.1892,-2.4198, 1.5160, 1.8134, 2.8827,-68.2392,-76.3034,-71.7133,-77.2766,-83.5844,-105.0835,-90.5631,-105.1108,-113.9491,-105.4888,-116.1838,-109.4203,-103.8686,-126.3608,-130.4912,-132.2088,-109.7649,-123.5955,-134.4168,-147.4622,-145.1673,-130.1417,-129.8185,-145.2051,-149.9198,-144.2258,-145.3601,-161.9741,-156.9776,-162.6474,-141.5123,-170.3227,-158.1165,-131.2448,-151.8214,-161.6612,-141.7661,-146.3295,-129.6984,-160.2689,-202.4970,-132.3676,-161.2643,-165.2826,-167.1206
 6.0000, 1.0863,-0.9853, 3.0681,-1.1726,-1.9871,-2.2859,-3.7349,-4.6777,-4.9781,-4.3979,-3.5330, 1.0212, 3.5581,-1.7863,-1.5343, 4.6433, 2.7803, 0.9140,-3.3897, 0.9786,-1.2603, 3.9849, 1.5720,-7.2479, 1.5420,-8.4990,-4.7414,-4.2472, 3.2550, 9.4994, 0.7771,11.6912,-2.8483,-0.8842,-3.4407,-25.2040,-31.1183,-42.4157,-32.2881,-30.2061,-39.7001,-37.8271,-50.2045,-63.3436,-53.5121,-61.5542,-67.9219,-91.6950,-80.4427,-96.7680,-89.1392,-97.4520,-103.6117,-93.2835,-112.3618,-96.4814,-103.2080,-91.3168,-116.0718,-118.2468,-111.5882,-120.9026,-96.3737,-123.1643,-130.0474,-134.7914,-122.1645,-99.1885,-118.8124,-138.5688,-120.0690,-140.2503,-109.7453,-135.6224,-141.6696,-129.2683,-146.0283,-159.4992
 6.0500,-0.3931, 2.0381,-2.8202, 3.2881,-2.2817,-0.7563,-3.6023,-3.1001, 3.5202, 4.1860,-6.9320, 1.4738, 5.0497,-0.1933,-2.8091, 2.1509, 0.1734, 4.2021, 0.7881, 5.6198,-13.1849,-3.9681, 1.2316,-0.5446,-6.9271, 4.1988,-2.6355,-1.5861,-0.5039,-2.7853, 8.1813, 2.9010,-3.8339,47.4087,35.2584,27.3130,28.6770,10.9678,25.2969,11.8717,14.1684,10.0183,-0.6535, 1.8028,-17.9836,-22.0103,-22.0125,-39.2172,-37.6914,-36.5578,-26.2450,-40.6980,-52.2943,-76.1203,-60.4098,-76.1166,-63.9602,-71.1928,-80.0473,-70.5835,-68.4514,-64.8616,-62.3724,-87.6992,-64.4211,-90.7232,-112.9094,-78.6132,-81.1313,-103.2251,-102.7902,-63.9756,-41.7308,-104.6185,-69.7724,-67.5830,-121.1021,-86.2320
 6.1000, 0.8371,-2.7247, 0.6412,-7.6937, 8.6490,-6.4073,-1.8419,-3.4458, 1.2532,-0.0901,-1.7104, 2.1761,-2.2251,-7.0422, 1.0452,-2.3730,-7.4402, 1.4345, 2.2390, 6.0137,-1.2654, 0.8734, 2.7438,-6.1763,-4.1802,-9.6095,-3.2011, 0.3763, 2.2071,-7.4172, 7.3020,-15.3766, 8.6470,126.2867,97.0204,97.3013,93.6137,76.1084,69.5949,72.2879,57.6033,65.4379,50.7021,62.0030,45.3606,44.1314,36.5482, 4.7078,23.8861,30.2510,21.3026, 5.0949, 2.4441,-2.7537, 7.0659,-4.6468,-14.0890,-18.8612,-1.4249,-27.3300,-42.4914,-12.9048,-18.6160,-12.9743, 7.9055,-38.3147,-31.7271,-5.8830,-14.6287,-22.3846,10.2072,-16.0981,-19.7951,-53.8441,-50.5993,-36.5207,-87.9713,-59.9174
 6.1500,-4.0067,-7.2524, 3.8948, 3.4296,-1.7677,-1.8572, 5.7964,-0.9298, 0.3324, 0.5135,-3.8226,-0.0395, 4.1463, 1.5937,-7.9348, 2.9041,-3.6437,-6.9186,-0.3210,-8.2499, 0.0665, 5.6292,-2.4963, 1.5714, 1.8101,-4.0907, 6.7390, 0.3065, 3.6195,-3.3391,-5.5574,-1.3996,-3.7977,151.1832,156.8739,149.8562,142.0502,128.9616,120.6527,123.4906,116.2307,106.6560,94.1086,94.7143,112.3985,88.9862,95.6453,76.6689,85.3483,71.2612,71.5145,54.6763,63.1030,66.3698,46.4290,44.9182,31.7000,28.8298,29.2384,18.4669,37.4676,33.4503,37.0774,46.2109,-5.4227,20.0870,31.3227,26.6415,22.1915,21.7271, 5.3839,36.3467,10.9395,13.8114,-8.8861,-1.0584,22.6693,17.0743
 6.2000, 0.8402,-4.9012,-2.5264, 5.2948,-1.7398, 1.0203, 2.7870,-4.5681, 7.9770,-0.9922,-1.8805,-0.9392,-6.2812,-2.4048, 5.5122,-0.6688, 2.5308,-3.5511,-2.6919,-9.6971,-6.8754,-1.2727,-6.9988,17.2172, 2.8952, 4.2251,-1.9226, 4.5508,-1.5336,10.0434, 2.8686,12.4967,12.3679,195.2167,186.2510,186.0369,175.6048,171.3617,164.2806,155.8523,150.4678,139.4215,145.4172,150.5488,129.5886,137.4858,133.1679,132.4999,128.4078,118.3718,113.6485,123.1699,112.4736,121.4019,97.6335,109.7411,92.5940,88.3006,122.7993,82.3937,92.0407,102.8353,66.0450,52.7285,77.4184,67.1744,95.6827,55.5308,59.3593,71.6648,47.0573,78.2382,53.0695,57.2366,24.1642,68.8045,63.7487,78.3922
 6.2500,-1.1902, 8.5549,-2.8062,-0.7600,-4.2014,-0.6935, 0.5167, 4.8624,-0.3195,-1.4561,-1.6441, 7.9783,-2.8176,-2.9629,-8.2324,-0.0798, 4.1331, 3.9825, 3.8435,-1.8968,10.5772, 1.2796,-4.2248,-0.1281, 1.5705, 8.9383,-1.4998,-0.2934,-6.5808,-4.8104, 0.3554,-0.5144, 1.2462,184.0995,203.9079,180.3904,192.8168,178.6472,185.1347,183.3634,181.0232,174.3735,185.5316,162.1352,170.1652,169.6328,153.8686,149.2690,144.5608,163.2619,144.5179,153.4774,147.2735,139.6703,139.1450,158.1437,138.9869,130.0521,133.4843,123.5447,148.9955,129.8922,126.1565,127.0783,129.9121,103.3839,109.6154,113.1769,133.6368,86.3416,102.3649,82.7368,91.5546,106.1848,136.1752,86.5470,94.1900,130.6915
 6.3000, 1.0686, 9.2625,-2.5366, 4.8730,-1.1823, 5.2238,-8.0069,-3.5313, 5.6420,-0.3933, 8.1982,-5.3489, 0.2553,-3.7526,-2.0529,-3.1161,-5.4635, 2.0007, 1.7781,11.4095,-0.7416, 0.2054, 4.6458,-3.3642,-3.0229,-3.4990,-4.3810, 3.5903,-7.0092, 5.4160,-2.1408, 0.1119, 4.8728,185.7797,187.5759,198.3906,193.5230,191.4875,180.0195,196.1918,188.8722,183.5267,177.6836,201.1700,172.1955,175.7939,178.4947,173.5514,168.7021,185.4800,171.9602,155.8651,153.5857,156.0394,186.4301,167.6765,166.3720,160.0653,155.3373,139.9358,165.0690,137.9938,154.7105,142.0253,149.5518,145.6385,158.4680,156.5537,138.7442,169.4124,119.2570,145.2551,136.8893,99.3648,134.7484,186.3721,168.9761,160.8414
 6.3500,-2.0698, 1.0066,-0.0234, 6.6815, 3.0778, 3.2114, 1.5150,-1.1362, 3.1440,-1.1254, 5.1226, 4.0138, 2.9067,-6.7967, 0.4794,-3.9608, 6.1643,-2.4355, 7.9542,-2.9207, 0.0299,-0.5534, 8.1172,-3.5891, 1.8446,-2.3265, 7.3930, 2.0704, 0.5885, 1.9987,-2.6786, 8.4182, 1.9582,157.9656,145.6324,167.2698,169.4092,160.4605,171.2669,184.4033,174.6174,161.9040,188.5957,168.6513,160.4836,173.8440,179.2253,158.4944,174.6416,186.4022,199.6729,174.8534,154.0771,173.2785,165.1712,163.0873,167.3674,195.3309,170.9258,167.5982,158.7564,175.2646,141.6058,153.3818,167.6467,175.1352,145.8142,141.4713,162.8162,169.9492,153.2395,191.2042,172.8235,213.3506,156.1031,156.8326,161.1786,182.1519
 6.4000, 3.5690,-0.8570,-1.9419,-4.2233,-3.6166,-2.0203,-6.6469,-0.0875,-3.6102, 4.0568,-4.5549, 3.0533,-1.1658,-3.0462,-7.8795, 0.0518,-2.6544,-4.4847, 1.8737,-2.0675,11.8765, 1.0490, 6.2919, 0.2615, 2.9079,-3.4210,-0.8869, 5.6216,-5.6790, 1.5238, 5.8562,-3.0724, 2.4944,111.4754,118.2135,121.7911,135.3222,132.8870,142.1058,144.0730,136.4162,147.8251,151.4943,143.5925,136.4942,162.7328,154.3342,160.9809,172.8922,149.3345,155.8595,174.8015,147.8210,165.5795,172.5141,168.8768,146.8292,156.8878,180.3554,172.9984,192.6379,167.7881,166.5907,186.8478,164.2827,159.9476,187.5937,204.7725,166.3127,168.9254,178.5868,199.4962,163.4619,172.7398,158.9347,138.2747,156.6070,205.0550
 6.4500, 4.3514,-1.5882, 0.2084, 3.8680,-0.8360, 0.2726, 7.7173,-5.8823,-4.3846, 1.0437,-2.7178,-7.4163,-4.1609,-2.2548, 8.0676, 1.8869,-4.6818, 1.8192,-0.3482, 2.1864,-1.4297,-2.8642,-9.9836, 0.4100,-1.1513,-1.0851,-0.0387, 4.6287, 4.9534,-0.5144,-8.5204, 2.7606, 3.1526,62.3399,77.3447,82.7510,91.8141,86.2492,95.9126,98.6927,104.5637,113.1225,102.3669,114.7278,121.3589,131.5190,119.4755,124.1815,132.0070,134.8918,129.7916,148.9712,138.1937,152.8696,136.0211,143.3618,147.7402,139.4368,134.4364,146.3685,156.6797,181.6168,169.2966,149.8750,133.8796,161.9878,171.0133,154.3696,153.4079,141.3215,182.1312,178.4768,160.4288,152.9189,170.7988,135.6995,160.8500,186.6028
 6.5000, 2.1368, 0.4468,-3.5972,-1.5608,-3.8278,-5.3295, 5.5658, 6.3159,-0.5139, 4.0449,-1.0762, 3.6199, 4.2587,-0.1890, 0.4602,-1.2058,-1.0038, 2.9897,-2.4076, 1.8830, 3.5188, 2.0399,-0.4273,-4.6044, 0.1289, 4.7591, 5.2712,-1.8054, 1.1593,-5.4247,-2.6986,-2.8727,-4.7343, 3.0654,19.8164, 4.9773,16.1713,26.6524,29.7899,44.2173,47.5177,49.7414,46.7928,61.1254,60.9199,77.3471,83.5822,81.0213,83.1596,88.8230,85.7009,90.5433,113.6341,102.2157,100.4094,123.8536,109.3704,117.3734,129.3525,107.2375,118.1042,113.2578,104.6528,119.4019,112.6875,101.9261,149.1738,138.1293,127.4905,138.4278,141.7005,113.7845,110.6130,113.7623,145.1041,142.4330,126.2181,149.3610
 6.5500, 2.6838,-0.7297,-6.9630,-4.4275, 8.6769, 0.0848,-7.2833,-3.7401, 3.5122,-3.4766,-5.9656, 1.8500, 2.0993, 5.1244, 3.6363,-5.0095,-2.8953,-3.0693,-0.5105, 1.9587,-6.7361,-1.8040,12.8058, 7.6995,-2.8852, 7.0814, 1.3996,-0.3634, 8.3585, 6.2207,-12.3133,-3.0433, 1.6393,-42.9070,-41.0717,-31.2314,-36.1622,-29.1230,-21.6744,-20.3661,-8.0928,-15.0207, 5.0374,12.2026,-0.4818,16.4372,19.8872,28.6834,24.3726,31.7212,40.9354,44.5390,47.3127,59.7192,41.1438,69.1748,78.0367,76.7382,68.3851,63.8303,69.3814,101.8105,72.8621,94.0274,79.0959,90.9234,60.6879,61.0912,98.5384,81.4278,89.6109,69.7037,90.6847,87.8731,74.3504,73.2104,69.2442,101.0192
 6.6000, 1.0721, 0.4432, 0.0566, 5.6163, 0.6334,-1.2115, 1.8118, 4.4512, 3.5589,-1.1022,-4.7333, 2.3603, 0.1992,-3.1280, 4.7781,-9.6277,-2.7664,-1.0311, 0.6534,-2.1412,-4.7278,-3.7675, 1.9050, 4.3526,12.7763, 8.0400,-0.8213,-2.0426,-2.5331,-11.5954, 9.1336,-2.1363,-5.0841,-112.1602,-95.0283,-100.5086,-94.9838,-92.7425,-80.2662,-65.9644,-64.5871,-45.7008,-54.6192,-44.0930,-32.4246,-38.8262,-40.4412,-32.1377,-35.5006,-12.4513,-3.7143,-0.1162,-17.1751, 2.5134, 8.6260, 3.3590,31.2480,10.1452,25.9218,24.9890,36.4866,16.7257,26.6177,23.2225,31.6340,34.0702,21.4996,36.4236,54.9984,41.4274,24.0650,26.2982,54.9083,10.9806,57.0858,19.7854,65.3260,37.1117
 6.6500,-2.7101,-6.7965,-0.0067, 1.7525, 2.5445, 1.0610,-5.7742,-5.3710,-1.2618, 0.5228,-0.7546, 0.6476, 5.1022, 1.8379, 4.3927, 5.1893,-5.8762, 3.9977,-2.9835,-5.6502, 2.0036,-7.2845,-7.9018,-3.5837, 2.2420, 4.0991, 2.7260,-4.6091, 7.1582,-1.4678,-0.9953, 3.2118, 6.5825,-156.6330,-154.1172,-158.3794,-132.2193,-124.5469,-122.5243,-121.3457,-111.3498,-116.9136,-85.0959,-101.4588,-92.3182,-97.9852,-70.2649,-89.8000,-89.5797,-71.7962,-79.8949,-60.4508,-49.8423,-51.7017,-23.5183,-49.8164,-63.3699,-42.2734,-39.4201,-43.0053,-39.0712,-18.1750,-32.1017,15.0470,-8.0138, 8.2202,-28.0996,-18.8788,-16.0441,-0.6231,14.5082,17.2644, 0.3534,-10.2630,-3.7965,32.4028,-6.6773,-33.0067
 6.7000, 4.5296, 4.6626, 2.1496, 2.3446, 2.6915, 6.7206,-2.6488,-3.4149, 0.6182, 2.8270,-0.7176,-4.3455,-7.7447,-1.7201,-0.6420, 4.0213,-5.5094, 1.5542, 6.5753,-2.4823, 2.8202,-3.3439,-2.6009,-1.6523, 3.4011,-3.6627,-1.7122, 2.1595,-1.9718,-2.3674,-6.6981,-0.3620,-3.0382,-184.6244,-186.8702,-168.2880,-178.8159,-167.6613,-178.0419,-162.5033,-151.8483,-148.3402,-154.2480,-143.9534,-136.2367,-125.4843,-131.6938,-123.8836,-125.5276,-117.2475,-115.3547,-113.4762,-127.7286,-85.7642,-100.5908,-106.1266,-70.7447,-86.4277,-83.0565,-82.6273,-80.5832,-67.7480,-84.3018,-62.1842,-61.3380,-78.2589,-58.6818,-91.8184,-72.1525,-76.4174,-45.7575,-66.6347,-69.4799,-33.5105,-50.3758,-42.6394,-59.3720,-90.6577
 6.7500, 3.0811,-1.1244, 1.8887, 3.9729, 3.2479,-2.3621, 3.8398,-4.8666,-0.2493,-1.0053, 5.0318,-0.0864, 2.5759, 2.9232,-0.3968, 0.0112, 7.6903,-8.4002, 2.8699,-1.8513, 5.1459,-1.8409,-3.2221,-4.7228, 6.6716,-6.4903,-11.4612,13.0665, 1.8580, 4.5609, 0.7289, 0.6504,-0.9872,-196.0407,-200.9732,-201.0428,-176.0156,-178.1159,-192.2512,-160.3211,-181.7972,-183.9562,-164.7288,-168.7800,-176.7127,-167.0975,-153.8656,-148.4751,-159.6438,-161.3367,-152.2407,-152.0904,-129.5812,-136.7000,-137.9708,-148.4379,-107.3187,-127.8235,-140.4577,-128.1254,-120.7764,-128.0718,-118.7596,-114.7061,-126.5197,-109.5025,-112.8764,-99.9106,-114.9366,-112.5144,-112.4394,-96.6514,-72.5502,-121.0773,-127.2125,-123.6975,-112.2603,-104.9165
 6.8000,-4.9809,-0.8832, 1.7656, 3.7425, 2.5952,-3.6987,-0.1652, 5.7342,-5.5935, 6.4061, 1.1806, 0.2409, 2.1991,-5.8170,-2.1691, 0.7111,-0.1299, 1.6748, 7.7337,-0.9959, 0.4802, 2.0459, 3.2403, 0.3192, 0.3166, 2.4121,-2.4422, 3.0005, 9.9043, 4.5142, 1.5819,-11.9278,-4.0933,-190.4504,-196.2615,-186.1075,-187.4581,-183.4156,-184.7634,-195.3414,-189.1648,-186.9053,-186.0280,-184.7188,-177.2625,-178.7293,-179.5000,-179.5446,-180.7566,-163.2540,-175.9011,-173.4393,-166.6298,-145.7092,-166.8265,-149.2627,-177.9057,-167.5976,-155.0642,-159.4553,-139.0014,-144.3813,-130.3905,-157.6714,-170.9072,-165.6821,-108.1556,-136.9708,-144.6486,-158.2676,-165.6410,-133.7496,-156.9069,-125.4418,-143.6795,-143.2123,-116.8745,-114.2441
 6.8500, 3.3957,-6.9427,-2.5008,-1.5964, 5.3279,-4.5112,-4.6382, 0.2721,-1.4200,-3.9238,-4.6272,-7.4762, 6.7175, 6.4137, 1.4514, 2.9160,-0.1908,-3.5435, 0.9263,-2.2590, 7.8722,-2.3086, 2.1984, 1.0663,-2.8501, 6.3449, 4.1047, 0.8947,-13.1841, 0.7219, 4.7164, 5.7152,-2.6085,-159.0143,-161.3023,-168.9546,-170.1226,-168.0947,-168.8405,-154.8361,-174.0223,-174.6986,-178.7115,-166.1111,-176.4103,-176.6114,-179.8724,-178.9273,-171.7876,-184.1489,-169.6371,-184.6279,-175.3649,-176.5785,-157.4568,-167.7073,-181.8022,-176.7941,-174.8892,-185.3680,-170.4534,-166.2014,-175.7763,-168.2933,-161.3933,-151.9585,-154.2907,-154.2908,-150.5772,-172.6280,-158.7587,-151.8931,-163.2893,-166.8902,-200.2791,-107.9280,-187.1231,-118.2440
 6.9000,-3.8373, 2.0139, 1.9194,-6.9466, 3.5212,-2.1328,-2.8998,-6.0689, 6.2883,-3.7789,-2.5489, 3.3878, 3.1057,-1.5983,-4.2377,11.5527, 1.4151,-0.2285, 0.0655, 6.4203, 0.3088, 0.5727,-2.5494,-1.6512,-8.7213,-7.4491, 4.7551,-0.4266, 5.7293, 7.4354, 1.0900,-0.2891,-10.5829,-116.0645,-116.0521,-121.0652,-139.7377,-138.2705,-144.3333,-136.9168,-131.6519,-149.9876,-141.8177,-140.5993,-147.1209,-155.5682,-149.9761,-149.2016,-158.2028,-165.0020,-154.8193,-143.9256,-143.3164,-168.8289,-179.6201,-162.4595,-167.4867,-171.7771,-161.8231,-185.7588,-160.4408,-173.6179,-165.6688,-163.3910,-170.5467,-170.1253,-152.8954,-178.5077,-163.1819,-177.9307,-156.7120,-198.4253,-178.7458,-160.7980,-173.9284,-192.7754,-165.5136,-201.0190
 6.9500,-0.2171,-1.1947,-0.8638, 0.0556, 1.0774, 1.7740,-3.6725,-1.4583,-2.2197, 5.9355, 0.6177,-0.6884,-3.8776,-2.8385, 0.6212,-1.9589,12.1986, 7.3593, 7.1301,-3.6112, 7.2311,-1.7346,10.5971,-0.1327,-1.9670, 2.4258, 2.0475, 7.6922, 5.9958, 1.1669,-5.3769,-3.7832,-6.1069,-57.9579,-67.0983,-80.8805,-90.7124,-95.8675,-80.2540,-102.4325,-97.7495,-114.5797,-119.8911,-105.8041,-111.5347,-115.4220,-130.0887,-131.2898,-126.3184,-129.9089,-137.6652,-131.8845,-141.6967,-155.1535,-122.6392,-135.4159,-116.7254,-139.0987,-136.4205,-163.4407,-131.9815,-158.9017,-144.3220,-164.9624,-170.3655,-169.7369,-186.2017,-172.4564,-141.3573,-166.1268,-191.2100,-136.7061,-126.5060,-175.2096,-134.9577,-178.7977,-165.2148,-156.9057
